sample_name	amplicon_number	feature	gene	gene_cn	truncated	is_canonical_oncogene
ESO51	amplicon7	Linear amplification_1	PATE1	6.4181118749828885	None	False
ESO51	amplicon7	Linear amplification_1	PATE2	5.940635142305473	None	False
ESO51	amplicon9	ecDNA_1	ADNP	7.491971114608349	None	False
ESO51	amplicon9	ecDNA_1	ADNP-AS1	7.491971114608349	None	False
ESO51	amplicon9	ecDNA_1	ATP9A	7.491971114608349	None	False
ESO51	amplicon9	ecDNA_1	B4GALT5	9.59476633124432	None	False
ESO51	amplicon9	ecDNA_1	BCAS1	7.491971114608349	None	False
ESO51	amplicon9	ecDNA_1	BCAS4	7.491971114608349	None	False
ESO51	amplicon9	ecDNA_1	CEBPB	9.59476633124432	None	False
ESO51	amplicon9	ecDNA_1	CEBPB-AS1	9.59476633124432	None	False
ESO51	amplicon9	ecDNA_1	CYP24A1	7.491971114608349	None	True
ESO51	amplicon9	ecDNA_1	DDX27	9.59476633124432	None	False
ESO51	amplicon9	ecDNA_1	DPM1	7.491971114608349	None	False
ESO51	amplicon9	ecDNA_1	KCNB1	9.59476633124432	None	False
ESO51	amplicon9	ecDNA_1	KCNG1	7.491971114608349	None	False
ESO51	amplicon9	ecDNA_1	MOCS3	7.491971114608349	None	False
ESO51	amplicon9	ecDNA_1	NFATC2	7.491971114608349	None	False
ESO51	amplicon9	ecDNA_1	PARD6B	7.491971114608349	None	False
ESO51	amplicon9	ecDNA_1	PFDN4	7.491971114608349	None	False
ESO51	amplicon9	ecDNA_1	PTGIS	9.59476633124432	None	False
ESO51	amplicon9	ecDNA_1	PTPN1	9.39147431349805	None	False
ESO51	amplicon9	ecDNA_1	RIPOR3	8.263046548616972	None	False
ESO51	amplicon9	ecDNA_1	RNF114	9.59476633124432	None	False
ESO51	amplicon9	ecDNA_1	SALL4	7.491971114608349	None	True
ESO51	amplicon9	ecDNA_1	SLC9A8	9.59476633124432	None	False
ESO51	amplicon9	ecDNA_1	SMIM25	9.59476633124432	None	False
ESO51	amplicon9	ecDNA_1	SNAI1	9.59476633124432	None	True
ESO51	amplicon9	ecDNA_1	SNORD12	9.59476633124432	None	False
ESO51	amplicon9	ecDNA_1	SNORD12B	9.59476633124432	None	False
ESO51	amplicon9	ecDNA_1	SNORD12C	9.59476633124432	None	False
ESO51	amplicon9	ecDNA_1	SPATA2	9.59476633124432	None	False
ESO51	amplicon9	ecDNA_1	STAU1	9.59476633124432	3p	False
ESO51	amplicon9	ecDNA_1	SUMO1P1	7.491971114608349	None	False
ESO51	amplicon9	ecDNA_1	TMEM189	9.59476633124432	None	False
ESO51	amplicon9	ecDNA_1	TMEM189-UBE2V1	9.59476633124432	None	False
ESO51	amplicon9	ecDNA_1	TRERNA1	9.59476633124432	None	False
ESO51	amplicon9	ecDNA_1	TSHZ2	7.491971114608349	None	False
ESO51	amplicon9	ecDNA_1	UBE2V1	9.59476633124432	None	False
ESO51	amplicon9	ecDNA_1	ZFAS1	9.59476633124432	None	False
ESO51	amplicon9	ecDNA_1	ZFP64	7.491971114608349	None	False
ESO51	amplicon9	ecDNA_1	ZNF217	7.491971114608349	None	True
ESO51	amplicon9	ecDNA_1	ZNFX1	9.59476633124432	None	False
FLO-1	amplicon1	Complex non-cyclic_1	ACOT13	7.706659521085718	None	False
FLO-1	amplicon1	Complex non-cyclic_1	ALDH5A1	6.909151304927343	None	False
FLO-1	amplicon1	Complex non-cyclic_1	ARMH2	7.706659521085718	None	False
FLO-1	amplicon1	Complex non-cyclic_1	C6orf62	7.706659521085718	None	False
FLO-1	amplicon1	Complex non-cyclic_1	CARMIL1	5.786787259509028	None	False
FLO-1	amplicon1	Complex non-cyclic_1	CASC15	5.591770354012752	5p	False
FLO-1	amplicon1	Complex non-cyclic_1	CMAHP	5.786787259509028	None	False
FLO-1	amplicon1	Complex non-cyclic_1	DCDC2	6.909151304927343	None	False
FLO-1	amplicon1	Complex non-cyclic_1	GMNN	7.706659521085718	None	True
FLO-1	amplicon1	Complex non-cyclic_1	GPLD1	6.909151304927343	None	False
FLO-1	amplicon1	Complex non-cyclic_1	H2AC1	5.971695625342058	None	False
FLO-1	amplicon1	Complex non-cyclic_1	H2AC2P	5.971695625342058	None	False
FLO-1	amplicon1	Complex non-cyclic_1	H2BC1	5.971695625342058	None	False
FLO-1	amplicon1	Complex non-cyclic_1	HDGFL1	5.591770354012752	None	False
FLO-1	amplicon1	Complex non-cyclic_1	KAAG1	6.909151304927343	None	False
FLO-1	amplicon1	Complex non-cyclic_1	KIAA0319	6.909151304927343	None	False
FLO-1	amplicon1	Complex non-cyclic_1	MRS2	6.909151304927343	None	False
FLO-1	amplicon1	Complex non-cyclic_1	NBAT1	5.591770354012752	None	False
FLO-1	amplicon1	Complex non-cyclic_1	NRSN1	6.909151304927343	None	False
FLO-1	amplicon1	Complex non-cyclic_1	PRL	5.591770354012752	None	False
FLO-1	amplicon1	Complex non-cyclic_1	RIPOR2	7.706659521085718	None	False
FLO-1	amplicon1	Complex non-cyclic_1	SCGN	5.786787259509028	None	False
FLO-1	amplicon1	Complex non-cyclic_1	SLC17A4	5.067112605488924	3p	False
FLO-1	amplicon1	Complex non-cyclic_1	TDP2	6.909151304927343	None	False
FLO-1	amplicon3	ecDNA_1	MUSK	4.875774655726435	3p	False
FLO-1	amplicon3	ecDNA_1	SVEP1	4.875774655726435	3p	False
FLO-1	amplicon4	ecDNA_1	GGTA1P	5.397767327946513	5p	False
FLO-1	amplicon4	ecDNA_1	GSN	5.397767327946513	5p	False
FLO-1	amplicon4	ecDNA_1	GSN-AS1	5.397767327946513	None	False
FLO-1	amplicon4	ecDNA_1	STOM	5.397767327946513	None	False
JH-EsoAd1	amplicon1	Complex non-cyclic_1	AIFM3	12.92855757633338	None	False
JH-EsoAd1	amplicon1	Complex non-cyclic_1	ARVCF	12.109468499743066	None	False
JH-EsoAd1	amplicon1	Complex non-cyclic_1	BCRP2	12.92855757633338	None	False
JH-EsoAd1	amplicon1	Complex non-cyclic_1	C22orf39	12.109468499743066	None	False
JH-EsoAd1	amplicon1	Complex non-cyclic_1	CCDC116	16.58726684672552	None	False
JH-EsoAd1	amplicon1	Complex non-cyclic_1	CCDC188	12.109468499743066	None	False
JH-EsoAd1	amplicon1	Complex non-cyclic_1	CDC45	12.109468499743066	None	False
JH-EsoAd1	amplicon1	Complex non-cyclic_1	CLDN5	12.109468499743066	None	False
JH-EsoAd1	amplicon1	Complex non-cyclic_1	CLTCL1	12.109468499743066	None	True
JH-EsoAd1	amplicon1	Complex non-cyclic_1	COMT	12.109468499743066	None	False
JH-EsoAd1	amplicon1	Complex non-cyclic_1	CRKL	12.92855757633338	None	True
JH-EsoAd1	amplicon1	Complex non-cyclic_1	DGCR10	12.109468499743066	None	False
JH-EsoAd1	amplicon1	Complex non-cyclic_1	DGCR11	12.109468499743066	None	False
JH-EsoAd1	amplicon1	Complex non-cyclic_1	DGCR2	12.109468499743066	None	False
JH-EsoAd1	amplicon1	Complex non-cyclic_1	DGCR5	12.109468499743066	None	False
JH-EsoAd1	amplicon1	Complex non-cyclic_1	DGCR6L	13.71704438254663	None	False
JH-EsoAd1	amplicon1	Complex non-cyclic_1	DGCR8	12.109468499743066	None	False
JH-EsoAd1	amplicon1	Complex non-cyclic_1	DGCR9	12.109468499743066	None	False
JH-EsoAd1	amplicon1	Complex non-cyclic_1	ESS2	12.109468499743066	None	False
JH-EsoAd1	amplicon1	Complex non-cyclic_1	FAM230B	12.92855757633338	None	False
JH-EsoAd1	amplicon1	Complex non-cyclic_1	FAM230G	13.71704438254663	None	False
JH-EsoAd1	amplicon1	Complex non-cyclic_1	FAM230H	8.753040754420294	5p	False
JH-EsoAd1	amplicon1	Complex non-cyclic_1	GGT2	8.753040754420294	None	False
JH-EsoAd1	amplicon1	Complex non-cyclic_1	GNB1L	12.109468499743066	None	False
JH-EsoAd1	amplicon1	Complex non-cyclic_1	GP1BB	12.109468499743066	None	False
JH-EsoAd1	amplicon1	Complex non-cyclic_1	GSC2	12.109468499743066	None	False
JH-EsoAd1	amplicon1	Complex non-cyclic_1	HIC2	10.150827562450132	None	False
JH-EsoAd1	amplicon1	Complex non-cyclic_1	HIRA	12.109468499743066	None	False
JH-EsoAd1	amplicon1	Complex non-cyclic_1	KLHL22	13.71704438254663	None	False
JH-EsoAd1	amplicon1	Complex non-cyclic_1	LRRC74B	12.92855757633338	None	False
JH-EsoAd1	amplicon1	Complex non-cyclic_1	LZTR1	12.92855757633338	None	False
JH-EsoAd1	amplicon1	Complex non-cyclic_1	MAPK1	15.79878004051227	5p	False
JH-EsoAd1	amplicon1	Complex non-cyclic_1	MED15	13.71704438254663	None	False
JH-EsoAd1	amplicon1	Complex non-cyclic_1	MRPL40	12.109468499743066	None	False
JH-EsoAd1	amplicon1	Complex non-cyclic_1	P2RX6	12.92855757633338	None	False
JH-EsoAd1	amplicon1	Complex non-cyclic_1	P2RX6P	12.92855757633338	None	False
JH-EsoAd1	amplicon1	Complex non-cyclic_1	PI4KA	12.92855757633338	None	False
JH-EsoAd1	amplicon1	Complex non-cyclic_1	PI4KAP2	10.150827562450132	None	False
JH-EsoAd1	amplicon1	Complex non-cyclic_1	POM121L4P	13.71704438254663	None	False
JH-EsoAd1	amplicon1	Complex non-cyclic_1	POM121L8P	8.753040754420294	None	False
JH-EsoAd1	amplicon1	Complex non-cyclic_1	PPIL2	16.58726684672552	None	False
JH-EsoAd1	amplicon1	Complex non-cyclic_1	PRODH	7.32034634246251	3p	False
JH-EsoAd1	amplicon1	Complex non-cyclic_1	RANBP1	12.109468499743066	None	False
JH-EsoAd1	amplicon1	Complex non-cyclic_1	RIMBP3B	10.150827562450132	None	False
JH-EsoAd1	amplicon1	Complex non-cyclic_1	RIMBP3C	10.150827562450132	None	False
JH-EsoAd1	amplicon1	Complex non-cyclic_1	RTL10	12.109468499743066	None	False
JH-EsoAd1	amplicon1	Complex non-cyclic_1	RTN4R	13.64106343339845	None	False
JH-EsoAd1	amplicon1	Complex non-cyclic_1	SCARF2	13.71704438254663	None	False
JH-EsoAd1	amplicon1	Complex non-cyclic_1	SDF2L1	16.58726684672552	None	False
JH-EsoAd1	amplicon1	Complex non-cyclic_1	SEPT5-GP1BB	12.109468499743066	None	False
JH-EsoAd1	amplicon1	Complex non-cyclic_1	SEPTIN5	12.109468499743066	None	False
JH-EsoAd1	amplicon1	Complex non-cyclic_1	SERPIND1	12.92855757633338	None	False
JH-EsoAd1	amplicon1	Complex non-cyclic_1	SLC25A1	12.109468499743066	None	False
JH-EsoAd1	amplicon1	Complex non-cyclic_1	SLC7A4	12.92855757633338	None	False
JH-EsoAd1	amplicon1	Complex non-cyclic_1	SNAP29	12.92855757633338	None	False
JH-EsoAd1	amplicon1	Complex non-cyclic_1	SNORA77B	12.109468499743066	None	False
JH-EsoAd1	amplicon1	Complex non-cyclic_1	TANGO2	12.109468499743066	None	False
JH-EsoAd1	amplicon1	Complex non-cyclic_1	TBX1	12.109468499743066	None	False
JH-EsoAd1	amplicon1	Complex non-cyclic_1	THAP7	12.92855757633338	None	False
JH-EsoAd1	amplicon1	Complex non-cyclic_1	THAP7-AS1	12.92855757633338	None	False
JH-EsoAd1	amplicon1	Complex non-cyclic_1	TMEM191A	12.92855757633338	None	False
JH-EsoAd1	amplicon1	Complex non-cyclic_1	TMEM191C	10.150827562450132	None	False
JH-EsoAd1	amplicon1	Complex non-cyclic_1	TRMT2A	12.109468499743066	None	False
JH-EsoAd1	amplicon1	Complex non-cyclic_1	TSSK2	12.109468499743066	None	False
JH-EsoAd1	amplicon1	Complex non-cyclic_1	TUBA3FP	12.92855757633338	None	False
